true_class;predicted_class;confidence;prob_angry_disgust;prob_fear_surprise;prob_happy;prob_neutral;prob_sad;preset;pleasure_pain_balance;approach_avoidance_balance;novelty_familiarity_balance;spawn_rate_multiplier;enemy_speed_multiplier;enemy_health_multiplier;enemy_damage_multiplier;player_speed_multiplier;player_damage_multiplier;item_drop_chance_modifier
standard;standard;0.4154833295676507;0.20846271574029232;0.2057993069000197;0.22189908023812796;0.18342427866142094;0.18041461846013898;standard;0.10311471093594302;-0.006429285404933896;0.057486309909664184;-0.010611607112944186;-0.001086816820732995;-0.016562802752257934;-0.013831228053875473;0.005431644003071847;0.020185899115596186;-0.019168987625096154
standard;standard;0.4407416474785348;0.223186075449454;0.16144280086399465;0.12383548748480269;0.17039733597024298;0.3211383002315057;standard;-0.44340321555853224;-0.16052687872003046;-0.02698448391996807;-0.011501163923747405;-0.014625219466540898;-0.048427595037545575;0.0028342358063501746;0.018694354916569844;0.020332864146317645;-0.017415327528814778
standard;standard;0.5302555156622586;0.16150378695816936;0.23022565711472504;0.1590580786832673;0.19553199159836845;0.2536804856454699;standard;-0.2292550608241379;0.17543197082077894;0.08148688533571559;-0.025033960970402853;0.0004321109518336931;0.016585473731329344;0.003097008966207679;0.0057860927174752256;0.022836618554724672;-0.01478273118461407
standard;standard;0.3735837557631733;0.260495710717126;0.15620827515759741;0.20704088486068742;0.19520831826764332;0.18104681099694572;standard;0.06697989519224146;-0.25026742385950446;-0.11097951186686786;-0.0043994017334605985;0.03269211023522403;-0.003936222461952539;-0.025346739319331426;-0.013387121925005897;-0.018763597024424844;0.007143251714025412
standard;standard;0.43125265055792733;0.2488484245659989;0.19239799619661407;0.19275707078963852;0.17902918884494584;0.18696731960280263;standard;0.015247245583513314;-0.12793401698869422;0.03599307624788315;-0.017918940071775576;0.005420685057224892;-0.014721304370812996;-0.04246757076796456;0.006132395739638442;0.0029692736309377783;0.010355156314176814
standard;standard;0.4759414802607876;0.17564009620629767;0.2031067474319392;0.17855459049643285;0.22704730083808491;0.2156512650272454;standard;-0.09410482637423953;0.07251981359527422;-0.05565576552370292;-0.013459744383305133;-0.015590889507187532;0.008029337169630913;0.03038039145061962;0.00022336019012655366;0.0084917019209429;-0.006431753688514145
standard;standard;0.5007189454148854;0.21093060667592417;0.18420617531527622;0.18722869960162644;0.2033514895460098;0.21428302886116346;standard;-0.06738116639656919;-0.06763336622230585;-0.04939990992975698;-0.030872610437473694;0.019348588383081157;0.018168284781723238;0.014215480503503882;-0.0036389087668483727;0.011941121994770813;0.017875235947756613
standard;standard;0.520556090027071;0.17210705898378703;0.22956455440401877;0.28984536024164165;0.16698682693150793;0.14149619943904462;standard;0.34392502654547535;0.14304594119848416;0.15780483649737873;0.03240317369913415;0.01977052209294884;0.001276424500672778;-0.026165065108487432;0.0031131659534348217;0.005131547916986155;0.01418059550636608
standard;standard;0.44525052074068683;0.2061686647110619;0.19197345221546946;0.19143115765152766;0.1986325855679115;0.21179413985402934;standard;-0.0505002583505279;-0.03565363104169046;-0.017048208521684226;0.02707783718646851;-0.0019030102411355858;0.04201974379626223;-0.035185740400811544;0.008386837449232505;-0.015970407843680562;-0.03814443999377606
standard;standard;0.5186432751127219;0.20126246608289858;0.18237997494931696;0.1941587032932521;0.22513854347421028;0.19706031220032214;standard;-0.0074168399745111295;-0.049218982630251214;-0.10492423176512615;-0.004035487525983171;-0.029143453968419133;-0.0032285579606563366;0.000695384961889135;0.022370828186718986;-0.03015170269527875;0.01816890331291545
standard;standard;0.439758477556786;0.2773303563632693;0.1734073408559229;0.1893052592929904;0.17646897544934223;0.18348806803847512;standard;0.01560433267438736;-0.23056206268717827;-0.008750619471030063;0.0019616090055958805;0.02057698307219189;-0.008635023500622556;-0.02664489173526891;-0.024349986524317326;-0.02583614907334232;0.009556283058413103
standard;standard;0.47277151828666164;0.2686109703632023;0.2167180970024519;0.19441802706539887;0.15024316396852871;0.17000974160041826;standard;0.06697701682989206;-0.10692306680329715;0.18114972421484785;0.02953844044429399;-0.011299030533104408;0.01258270596515567;-0.0304688411627124;0.00360642498354598;0.013371252326742534;-0.02896249550553737
standard;standard;0.5279880714008579;0.23166017359575697;0.18164068498749392;0.24498609709739771;0.1782274601008254;0.16348558421852588;standard;0.19952548637167863;-0.12102439750423041;0.009484653861164321;-0.004077669379597091;0.014318342809711304;-0.05867541294458954;0.026709061234034853;0.007073587517820963;0.014334552954346855;-0.008254385583895288
standard;standard;0.43634769164349346;0.1829435312859975;0.19461127337036213;0.16832739138142333;0.2065115793940292;0.24760622456818773;standard;-0.1906045297630463;0.03090343873639727;-0.029667483777051584;-0.03445444963130711;0.010681259126339033;-0.0016518065083302414;0.0006423091086464123;0.021752139703979073;0.01524127747725196;0.038424748341792256
standard;standard;0.5206115896876337;0.18966703706254606;0.22972546125335033;0.1901856824014906;0.18544813062309132;0.2049736886595217;standard;-0.03742289052666532;0.09551535470116532;0.10664775031490618;0.0030770845774699797;-0.013824248755822345;-0.003768336938174525;0.008313267450772125;0.020317130379859546;-0.029340679028774377;0.0001707523035833789
standard;standard;0.46486550489241896;0.18998886928484982;0.24460696807841517;0.2165687574966814;0.16964761181209068;0.17918779332796295;standard;0.09445443959495485;0.12567561131782237;0.18094997157698955;0.032190833140767386;-0.004804177420050404;0.01862023709738209;0.009862350544320102;0.0191172121304996;-0.01619521083199865;-0.016108033401311613
standard;standard;0.39808994435408435;0.1685893156741732;0.2691018782977823;0.1997467399124111;0.1779686802778622;0.18459338583777107;standard;0.039426936364745355;0.2296426378037273;0.20384521913457238;0.0004054378424457613;-0.030644435744806228;-0.005394812132233155;0.005057533150313341;0.03569271213899545;0.008054363785396434;0.012504569417462046
standard;standard;0.46840527443822894;0.22868583183286734;0.20411901876287952;0.2437310250111336;0.16507022008151032;0.15839390431160924;standard;0.21221543941852697;-0.056761869624504926;0.10576905693650887;0.023289516941000118;-0.019293151777901134;-0.003301653247419715;0.048508251836077855;-0.0015824444476901741;0.022328614975644142;0.019274757543462143
standard;standard;0.509639849558811;0.22943910799966682;0.1779053497356038;0.2105641651875965;0.1948952833717918;0.18719609370534113;standard;0.05874913436501418;-0.12651149664699593;-0.045573777702131224;-0.029562274287753786;0.006209585540118666;0.002934949444104513;0.006599175756808694;-0.0150822495958212;-0.022338390238243182;-0.009520200000417027
standard;standard;0.4868325252856894;0.1836261929977742;0.24721256320400678;0.2088504569001343;0.17645955973237326;0.18385122716571153;standard;0.06365959228643164;0.14758739276598026;0.1669994270835321;-0.0019558999416840576;0.02369968895200632;0.03634621639451214;0.02793195692446356;0.017203704215636884;-0.020086805245991796;-0.00817792349978991
standard;standard;0.5036405353739392;0.17009124637607445;0.26719461064786476;0.18364315684072816;0.17704389523900854;0.20202709089632415;standard;-0.047667492337794035;0.22205923308853334;0.2029331365581398;0.004198521048259956;-0.012648780761523499;0.011544113050559017;0.014409722165085754;0.010725801251309371;0.020502692091151627;-0.018091824274261478
standard;standard;0.4351557775687162;0.1712765756152898;0.2354827194332068;0.16193348407330696;0.17872990493254257;0.2525773159456539;standard;-0.21867664167359266;0.1578480025435728;0.13701372143697474;0.018656574081843954;-0.013912909002403925;-0.01881871905285771;0.010642322683727634;0.024317471243979615;0.009760269727520197;0.00041608047545088465
standard;standard;0.4076451324290336;0.19492008321832133;0.20183427665967096;0.19443686769405946;0.20252357865229714;0.2062851937756512;standard;-0.029567440690591716;0.01742688667418043;-0.0017046830339119835;0.006203076522030141;0.0027285383613456023;-0.02251901792270788;-0.024852402898898306;-0.0015765175894690959;0.0015971367153860756;0.00022664756735468164
standard;standard;0.48162619104807325;0.24573186463495222;0.14907999483238188;0.18710063570637045;0.23214738508238242;0.18594011974391292;standard;0.0031109628489441802;-0.24480487360466024;-0.21789460161446675;0.013522032272998266;-0.004309534323286798;0.011259583638097119;-0.002891735346528957;0.03646717924072932;0.0016142745345289334;0.046814452230513545
standard;standard;0.402616237772257;0.2750948218613337;0.13583405511149835;0.1610963238859954;0.19596422558576343;0.23201057355540902;standard;-0.18039431087835547;-0.3388926190507565;-0.1812250760783118;0.007040231821817287;-0.004273543411764314;-0.017988959525193488;-0.02885777148115387;-0.019828845687923136;-0.017592126183279797;0.007896400408243534
standard;standard;0.47958621669893364;0.18344920073572737;0.187723073276475;0.16192499080208408;0.2062138768193137;0.2606888583663999;standard;-0.23369765430466274;0.011514524992407894;-0.04693848360494663;-0.01052330742120375;0.0037385410510899528;0.02563956724753372;-0.001756167032697072;0.041583133969336085;-0.023516219606783958;-0.0030116709674985567
standard;standard;0.46019717712223107;0.1390028729819497;0.30686660031351465;0.16706849046686678;0.17060776586892948;0.21645427036873952;standard;-0.12876883371037573;0.3764862445639203;0.28537412946432195;-0.010786258472219574;0.018730132121140157;-0.04479583260732242;-0.028862305783556225;-0.0021469364490192557;0.031027554420189864;0.004516836680746146
standard;standard;0.41297573952196054;0.21685108731395228;0.1857055032935652;0.1884109361613125;0.19531891445422053;0.21371355877694945;standard;-0.06292235938101225;-0.07736945307413613;-0.025230432645695917;-0.027030949085284677;-0.023943331853804605;0.033459794056899056;-0.012422695975924816;-0.01885926744899528;0.02954745121261721;0.020221940111739816
standard;standard;0.4628359862396952;0.2508182628135184;0.1757328892430525;0.15302036740148334;0.16862886503721355;0.25179961550473223;standard;-0.24400783023118383;-0.17602899780755435;0.02062953830163672;0.025481192865335917;-0.01900083760531633;-0.030502112820287215;0.0026633297872541116;0.00670252266147328;0.007292036074096636;0.02956367871278004
standard;standard;0.49831311831120195;0.16502944605638672;0.2224550787735424;0.3066715845481382;0.1719748060645254;0.13386908455740737;standard;0.3922509502223073;0.14820109592853908;0.12798287698183108;-0.03467534180016497;0.017193901025955315;-0.021932500882946356;0.017114706417216824;-0.009499134090427548;-0.016279435917810232;-0.012198054138984045
standard;standard;0.3667406371168583;0.18674270699437928;0.20865637672090112;0.23589313338412965;0.1911445891025698;0.17756319379802013;standard;0.14107883793400908;0.05542164884753496;0.04380126282148828;-0.02891220401553125;0.0008085787966693438;-0.015453467813209143;0.015725964618005565;0.012801121620658346;0.033763141058055814;0.007326549670821544
standard;standard;0.3685976517797884;0.20549277851577188;0.2087986302223004;0.19499791965217547;0.19079978829129204;0.1999108833184602;standard;-0.012440754687969013;0.00797953217712817;0.045042324110131315;0.010413555341601474;0.028001996236556276;-0.012553253920533927;-0.02976516425646065;0.004001881182567872;-0.02845266938428808;0.0490787734585078
standard;standard;0.5070634957429668;0.187904571016726;0.17261626846102374;0.15234768500304247;0.21059132121804844;0.2765401543011594;standard;-0.28956863548267514;-0.04240615370192568;-0.09909785919910764;0.029109965841578864;0.04327952666603161;0.001248939533262586;0.011011471874031958;-0.00918950863905288;0.01765849611173504;-0.02431086424102114
standard;standard;0.46744456940799456;0.26644454973831005;0.15653172605407398;0.16037610130108562;0.1766936520832605;0.23995397082326986;standard;-0.19878063896648362;-0.2598557587651292;-0.06050537188023933;-0.05086186378949558;-0.015814212389771334;-0.029109469512346317;0.029558534723190713;0.03631354910160632;-0.028058581448262218;0.02583431215042479
standard;standard;0.3859919545651646;0.16696772995771839;0.21647102887204264;0.16606726326605017;0.21146864419119418;0.23902533371299461;standard;-0.18010220179288172;0.1291035308333746;0.011689462040633552;0.01902769967001541;-0.031395533694377524;-0.007805350618632363;-0.011603274442490395;0.014959907972544;-0.024575587018100278;-0.0019774525131896494
standard;standard;0.4463929133138039;0.23683560124154082;0.18792345643051858;0.18636038532015403;0.18539028959461915;0.20349026741316734;standard;-0.0439395997762637;-0.11515267956277152;0.00678562414327122;-0.01371869007899236;0.009466823667702868;-0.004335840633758585;-0.010704914078807904;-0.004265931512641559;0.040720856656802244;-0.008337992722387784
standard;standard;0.5221023320644954;0.1819188901980686;0.1867874332247345;0.17662709207167043;0.23283384369976773;0.22183274080575874;standard;-0.11345095256686653;0.013204392182444733;-0.10973325689103526;-0.020820104365675742;0.011668671383119306;-0.002870493388459132;-0.02830467861732945;0.044629926704049326;-0.007049578911732958;-0.007557389079227024
standard;standard;0.4578299418832707;0.16219330567668877;0.25345153530517234;0.213454345970943;0.19066534319354558;0.18023546985365027;standard;0.0843782946326209;0.21955818630474533;0.14137312436792865;0.003196707038161949;0.034602335384176786;-0.033594906530379914;0.005519716988410794;0.04174544323587255;0.0025745736147929667;-0.024706679586069594
standard;standard;0.496575472116869;0.21705598849399366;0.19119251368659967;0.2033773650796075;0.19481505246741407;0.1935590802723852;standard;0.0247351551484877;-0.06335228184727097;-0.009384631298969716;-0.012367937059213052;0.00413765059513581;0.026616078312797237;-0.006786716888321213;0.016533035948648633;-0.028707376540937784;-0.028874367391901093
standard;standard;0.39082571789077636;0.20630111748573068;0.1987499699829051;0.22402359810924144;0.1887633457993608;0.1821619686227619;standard;0.10306035439091764;-0.018642456593788888;0.025771047133371427;-0.009656013773698994;0.02876057443746524;0.0013774927902753839;0.005796223911332386;0.005561591911470543;0.022184159651734616;-0.012204413850757078
standard;standard;0.4937128388147778;0.1462804442719836;0.23900078131901872;0.15243226696087628;0.21038117545259666;0.2519053319955248;standard;-0.24601487180821333;0.24065624920665216;0.0636865917696406;0.013765702169764646;-0.0166176532771026;0.039665453118415205;-0.016007822085933796;-0.017647786061572416;0.010993396269760992;0.0015957686286464765
standard;standard;0.4280703463764488;0.17322174864520368;0.2198120712795647;0.1752934642544761;0.204177461382381;0.2274952544383746;standard;-0.1296009209426149;0.11854023518351843;0.036874989413711694;0.006537048125218686;0.004546275909846361;-0.021807843976148777;0.03226717858158968;0.017870844117782187;0.02717899902534232;-0.010566617782208486
standard;standard;0.4570838718890818;0.18490952666162208;0.1949847962254149;0.17740555482175924;0.2140509679414915;0.22864915434971222;standard;-0.12619875378498804;0.026521242070722692;-0.046612479690582485;0.008330470894303428;0.003947369244693822;0.022560052524030153;0.02320496263659238;0.0038610160591622967;-0.030359022636865036;0.03559323774175378
standard;standard;0.521907484933784;0.1699251872089068;0.19538345908584706;0.29473442249629755;0.19909706401909844;0.14085986718985022;standard;0.35325199484317465;0.06968975806693975;-0.0094139117690338;0.011119748673802778;-0.012168740827822842;0.0081308427653339;-0.03022187096905047;0.02110706134942088;-0.029424234885583062;-0.004416689840741651
standard;standard;0.45800640056353764;0.20400576398328496;0.1963262141770195;0.19393170164080695;0.19716001167392846;0.20857630852495998;standard;-0.03638339151135888;-0.019182953232281648;-0.002119000414603567;0.004889088992110996;0.020776794239641874;0.0021308935286874805;0.012699257472251004;-0.0005633381689910586;-0.0006437190188856533;0.0017095450069659465
standard;standard;0.4296284346802864;0.261832967857668;0.1676783091407978;0.18637268956358488;0.1866209795262706;0.1974950539116788;standard;-0.028974469064931847;-0.219213467880779;-0.05346516478225676;-0.003781158417047492;-0.03373140486162871;-0.015366469873932564;0.0048954968222339685;-0.0049824200697743785;-0.003116181643638132;-0.006467073388774308
standard;standard;0.4423696594504563;0.13592604400607158;0.28921218433246565;0.1815643984552062;0.20526431731689776;0.18803305588935873;standard;-0.017501898844527776;0.3605559945053271;0.16977119243855182;-0.017271967854636357;-0.009861989219525878;-0.006136634887771894;0.00010286281083698796;0.007867566889394247;-0.0036110058177147818;-0.02059310511384839
standard;standard;0.5361744043497413;0.1615778623939497;0.25242303546150013;0.26711171889646407;0.16917648826600623;0.14971089498207982;standard;0.28165655410439805;0.21943230399695024;0.19745407794805314;-0.027961640798375664;0.051948744147504486;-0.02259630060529126;-0.010372500025287659;0.010340006050278704;0.007217212191313618;0.010417313851231451
standard;standard;0.37422129746226224;0.1553677103205679;0.2561917487396302;0.2172680448411184;0.19614324076753786;0.1750292553311457;standard;0.1076703520894012;0.2449804852000986;0.13275229207891695;-0.008854341390643509;0.004771161412790945;0.001226873284817273;-0.006242627350825745;0.004908194835426798;0.021107310935014133;-0.00044400446870649545
standard;standard;0.42034339686136607;0.2414740282357952;0.16252450758058523;0.18550741222574726;0.20956644861300722;0.20092760334486495;standard;-0.0399037098056734;-0.19542030899064908;-0.12642591545194054;-0.00031094307287149193;0.021363220697519687;0.019227207196376266;0.03167872881926967;-0.03512460468959154;0.01810238366338779;0.012031600908043585
standard;standard;0.5102991094094029;0.2317459881115092;0.18618889348131398;0.19632445624316458;0.19206568226711176;0.19367497989690055;standard;0.006793538740853727;-0.1090052435119;-0.015536596269334827;-0.017713047955065307;0.005031758359976897;0.021022434955159968;-0.016583178449708;0.008851248580456142;0.017427073514620348;-0.02142039125062976
standard;standard;0.4144068756291451;0.17054295369303618;0.2563024047120197;0.1509936119134118;0.1598801605115162;0.2622808691700162;standard;-0.26928169934915913;0.20091456383708936;0.23168255938806212;-0.00284571384890296;0.006019367532848223;-0.015922630110859096;-0.01758306398187092;-0.002700892037255484;0.01603279433807384;0.012874680023842195
standard;standard;0.4353758354755334;0.23281284122258794;0.2019795939614331;0.2445911124741501;0.16380631523795747;0.1568101371038714;standard;0.21868634757788166;-0.07091486432820837;0.10435961779782814;-0.017228254583726843;0.013043357702313723;-0.01671879552333017;-0.03220339595986869;-0.007342871420944627;0.022459387431714713;0.01311921104282747
standard;standard;0.5205964903875892;0.19172385376013643;0.19150832559354392;0.21792617872616213;0.21336274006106173;0.18547890185909566;standard;0.0804334839205726;-0.0005623957814086484;-0.053978700336108375;-3.143614746388525e-05;-0.00833410967182115;-0.007795242722328624;0.0021756981172159234;-0.021368749716916574;-0.006962146904025944;-0.004311389227195377
standard;standard;0.37170710141948365;0.23374840930402171;0.17734643834643687;0.22072459067971079;0.1884043017762027;0.17977625989362783;standard;0.10224280349226518;-0.13719940764995342;-0.030233330829965578;-0.027021489169029952;-0.016768965017951498;0.008210135829727629;0.0001902367988198845;-0.00617523582386766;-0.01822854875075928;0.03153699651178434
standard;standard;0.4198636946739704;0.15178962290026302;0.24787874380703892;0.15485102153790614;0.18864596345312493;0.256834648301667;standard;-0.24772206505580216;0.24042212620976763;0.1356916985725047;-0.016759584293586368;0.005031856145234749;-0.009757381761475907;0.0007255858527667031;0.009152194838807446;-0.02740513178415772;-0.00013232488306976007
standard;standard;0.5317048700762533;0.1735658529413436;0.20133856982129003;0.24533435533282408;0.2151070743495214;0.16465414755502097;standard;0.19678650801583236;0.074079457197377;-0.033061947916459715;0.02381457297959691;0.03523003786984006;-0.0026002794651026205;0.0008336241443381757;0.04422666057203066;0.022698485631983966;-0.012345691385104378
standard;standard;0.5006314384422456;0.19267357750629213;0.22034321607674975;0.18794919083255984;0.1865200909818154;0.21251392460258278;standard;-0.06134081319804648;0.06699397780045604;0.08313141951321638;-0.012379669017722458;0.019130989235745372;-0.020220742600914613;0.02175453502677706;0.006685999275020167;0.01035441528054145;-0.005134676069601067
standard;standard;0.3913352888398659;0.17334109400328615;0.20337836463519293;0.3059866299658282;0.17870539582286538;0.13858851557282742;standard;0.37653501844964343;0.07973378901936234;0.06457476270910055;-0.012596496084928197;0.029239856617366406;-0.004934745611069499;-0.008218701531477236;-0.0016027413575961835;0.003860442654358858;-0.020616502534388972
standard;standard;0.47983489167766497;0.1827742970033551;0.2335222044558802;0.18652013404601261;0.1868650105543818;0.21031835394037038;standard;-0.05996953424406513;0.12190327340154629;0.11098623156390987;-0.011297429884138233;-0.012360641478121158;0.01690560609213697;-0.017719251359997787;-0.03511535715516108;-0.03934189125812308;-0.029407602693514345
standard;standard;0.4256122036567392;0.24002775726642006;0.1417841612125505;0.16593672079157742;0.22969455551560516;0.22255680521384688;standard;-0.1457426679590337;-0.2573088704830253;-0.23664987515526453;0.027230764056962228;0.00032413198968103316;0.010024981736144054;0.010729754542426584;0.0011236783678464067;-0.0014956259330261644;0.020890528596362815
standard;standard;0.45139163586582576;0.1424256305215835;0.26361207993790664;0.20923706279253584;0.21238189986457126;0.1723433268834029;standard;0.09668666404371228;0.29846106238401504;0.10762778768402988;0.002919918286252799;0.027981949585268288;0.012416598905797325;-0.01235592546962056;-0.009942680477398725;-0.01454929612908559;0.024350960439014312
standard;standard;0.4246010771570934;0.17840710074740734;0.23794673256455126;0.19461726991172976;0.19393873808607992;0.19509015869023186;standard;-0.001213445604729908;0.14300247919780354;0.10189736967349246;-0.008101019058911056;-0.01596945593599265;0.006395560822536402;-0.0019433421274500636;0.005891370251503277;0.03779627807787687;0.018261416118577196
standard;standard;0.4094987427038462;0.1826050845212407;0.2385379545722935;0.19169610166595388;0.1878063191377215;0.1993545401027904;standard;-0.019584262044308014;0.13281204610035088;0.11899217926204901;0.0005402110860381271;-0.028168467684120173;-0.009999249944172712;0.014220922050906063;-0.023420820793236326;0.04281940592660708;0.0002883312527109729
standard;standard;0.4137782570914186;0.22855348202098236;0.19317590365266576;0.18887026813211416;0.1870768217533121;0.20232352444092574;standard;-0.03439025930452905;-0.0838869159495186;0.016039547730911;0.0009769678641896975;-0.013332903859159558;0.009934755135514369;-0.02316003613044464;0.04329785178202915;0.026347026093040227;0.019685928903940914
standard;standard;0.5047566868866091;0.1911768900792087;0.19948961681809216;0.1748840494269708;0.1905098907920924;0.243939552883636;standard;-0.16487968067438483;0.021278318922501135;0.023024967007716248;-0.027808580115796188;0.004108265409155017;0.02418172796028009;0.011862107987154785;-0.020042182092675498;-0.013001875106173106;-0.009038722760119812
standard;standard;0.39002554972670883;0.1743454009589696;0.2682847128484191;0.18939734394704275;0.17667442543676518;0.19129811680880326;standard;-0.0049928959175339245;0.21222982087483802;0.20588471495576224;-0.01206875668977215;0.03057557671420615;-0.038420262776465125;0.01311838279317673;-0.025846067498569023;-0.019225029749021356;-0.04019466733737435
standard;standard;0.39280413281947396;0.2967954169122534;0.13772003987689535;0.21236715776112872;0.1813417522030999;0.17177563324662268;standard;0.10566779959957383;-0.36609830764102663;-0.1367186922465501;-0.010981088623177317;0.030214633030784272;0.00529648484929556;-0.02396723093998194;0.02034295348758625;0.024626085271373714;0.002080929620781712
standard;standard;0.526525956998981;0.20302974635286977;0.1919849945663156;0.18214104829100586;0.19341395076137696;0.2294302600284319;standard;-0.11489919154357324;-0.027960352773797503;-0.003707732403805736;0.040694983163051805;0.01643128249249229;0.013653050145851761;-0.016067574143325804;0.012547969712426816;0.004335825552089866;0.010396580053420534
standard;standard;0.45209933730628543;0.2663229263546557;0.14563820726840246;0.2127693712028902;0.2013996435763906;0.173869851597661;standard;0.10060934407371848;-0.29295170419441063;-0.16067825041408526;-0.013691712382826612;0.0025619776871797333;-0.016337230004299163;-0.04294264199932064;0.01996609137156767;-0.030047779633790347;0.002143729295648322
standard;standard;0.46505452247994933;0.19432741919000468;0.17368640586487583;0.16995157996933996;0.2216062713063314;0.2404283236694482;standard;-0.17173536364194733;-0.05608760149479364;-0.12122628876435744;0.006660042588980796;0.006531260317261097;-0.005661581471965004;0.005424229505599469;0.009419341395703242;0.014699296315039696;0.03466882678768526
standard;standard;0.36463676861212474;0.23397467107541542;0.18202085672836854;0.22235712296128166;0.1845108512022474;0.17713649803268697;standard;0.11319485824112528;-0.12489031642342366;-0.006793394274135374;0.004683883029964107;0.0012809769003540375;-0.01813457930700188;0.00871892647798674;0.013347662062811372;-0.0038460636856325445;0.010892250083680742
standard;standard;0.5384623269087778;0.16112496176508181;0.26414282708962555;0.18531059977536343;0.1879446618116111;0.20147694955831794;standard;-0.041796457494145525;0.24224233671578732;0.16854738399802727;-0.005850323870986836;0.013419853041778479;0.01825204628059487;0.017972557334609708;0.0023568865228260133;-0.020799363032341027;-0.012238261052836414
standard;standard;0.37457470140545646;0.2196505319882082;0.177937668616833;0.18603220311157018;0.2043888280194603;0.21199076826392832;standard;-0.06521875963706879;-0.10491473906607407;-0.06918473855068137;0.011903146477694568;0.04897624611480454;-0.006814415430641638;0.0091167535677628;-0.01112105114958807;-0.019479340884982016;-0.013526317271547251
standard;standard;0.44412175028605483;0.2065533493108784;0.1826095696318655;0.18025304160232242;0.20321373400631515;0.22737030544861847;standard;-0.11559019627132845;-0.06152636312009991;-0.0534031087446725;-0.04164943953405343;0.027068701258155015;-0.04460260505829227;-0.005276564608012656;-0.02356255790700109;-0.01768760430724409;0.02753045319477336
standard;standard;0.4666662029634966;0.258347867265755;0.1836319011530084;0.19627120679797494;0.17820620019098812;0.18354282459227342;standard;0.03351214230814459;-0.1690483813084211;0.014994829985894177;0.00402133980062784;-0.019307923183634012;-0.011790342649930216;-0.015309624408841713;-0.0008709134415776121;0.00345783369575385;0.0379114954645712
standard;standard;0.43136036505611486;0.1570724174113874;0.19912347628068733;0.12901112725417935;0.20878440092573095;0.30600857812801496;standard;-0.4068722511078179;0.11805598670121811;-0.023684083951421093;-0.03832601531995414;-0.0006962462951590491;-0.006311353850690443;0.01893097055433565;0.007096362363567869;0.011807244162298912;0.006901723720301651
standard;standard;0.4883152910725032;0.16737437523202914;0.24392480750803547;0.18608829596692222;0.19940905117420787;0.2032034701188053;standard;-0.0439649003736315;0.18611860569438352;0.10041135920011104;-0.01863982250567079;0.02422530992986026;0.015970098092313378;0.01831059583449486;0.025281003410143294;0.008353502013039195;0.029619848082349857
standard;standard;0.46358413545393745;0.2960584543516171;0.12948335236901007;0.1693148756568803;0.19439504904438681;0.21074826857810572;standard;-0.10901712638949451;-0.39144238107148327;-0.2004199551063123;0.007552791435732822;-0.004381171760492173;-0.0001320782096672945;-0.00047687536272232925;-0.01038782644181086;0.032637776967404414;0.005925907310073353
standard;standard;0.45432288858196773;0.23869094569863913;0.17190663052731567;0.21364941298780746;0.19206533724539593;0.18368767354084173;standard;0.07540634818326207;-0.16265150456722746;-0.05538532620406482;0.0018947695166581322;0.007765485098528673;0.05959709033474294;-0.02263448377199319;-0.016900770234325513;-0.027611420348939927;-0.004651984768709721
standard;standard;0.3873126561593558;0.19742932592468107;0.1866373398979495;0.2580727756880446;0.19068079711156585;0.16717976137775895;standard;0.21373890629800477;-0.028099251265724268;-0.010716307301048994;0.004910368866547206;-0.009306450366821548;-0.0107945359630354;0.002848097332562646;-0.01004215649659395;0.006203516543656763;0.022284686934852086
standard;standard;0.43802843698614846;0.16248107375532034;0.22744754063808212;0.16680351836805168;0.20778585326661736;0.23548201397192844;standard;-0.17072076516693482;0.16661117655526755;0.045175042161446695;0.013540609396016128;0.017620266943304045;0.021718368230134392;0.0056565632023740575;-0.0031728205208620226;-0.015445061417663913;-0.007823563272714421
standard;standard;0.5114701280967847;0.24779421755683176;0.18704220410134287;0.15234485587698304;0.1635801775564134;0.24923854490842892;standard;-0.24127911270523444;-0.13971233556448212;0.066915368507984;-0.01047371065353789;0.014633446532418232;0.006935651091883923;0.013935157254286028;-0.02320673712200303;0.02863498968482158;-0.008539607430135248
standard;standard;0.4306495173542174;0.16683343405216194;0.22856837928431714;0.18440645212882664;0.22001491665082587;0.20017681788386837;standard;-0.041006373845792664;0.15613217134717153;0.019067723921781313;-0.022000332841493254;-0.008784355296436255;0.049675319851750166;-0.0077543373298313515;-0.0065019294294185095;-0.003842093612593522;-0.0029724076686291063
standard;standard;0.468835166888397;0.2068351538707103;0.2350086561065543;0.2218411210099783;0.16446384812670414;0.17185122088605295;standard;0.12697706694878083;0.0637634860147952;0.17659489818780852;-0.015629521316025085;0.0028642616641226084;0.021511898163966606;0.006285786309574142;-0.02222330597799971;-0.006886918098674168;-0.011030548002032594
standard;standard;0.4615399955798268;0.18547102015095054;0.22680856777992145;0.1791922107869036;0.18312091600269664;0.22540728527952786;standard;-0.1142242484226765;0.10026580950508757;0.1065735753094945;0.0010587893646960222;0.026609033431246338;-0.00297765592041766;-0.0017630973774078156;0.03555289637638859;0.017524119833433206;0.011481625642130702
standard;standard;0.44363411242635237;0.23006001476581484;0.19236689730454065;0.19545420461920412;0.18914302171344632;0.19297586159699426;standard;0.006380409690083918;-0.089229912896026;0.00845030586593811;0.03916263230603551;0.009796225095880262;-0.03973054283955045;0.016653315157607214;-0.031840169142373004;0.009040107371648955;-0.0342748714825848
